VGM to MIDI conversion process started.
Pos: 0xC2DF, Cmd: 0xBC
Pos: 0xC2E2, Cmd: 0x61
Pos: 0xC2E5, Cmd: 0xBC
Pos: 0xC2E8, Cmd: 0x74
Pos: 0xC2E9, Cmd: 0xBC
Pos: 0xC2EC, Cmd: 0x74
Pos: 0xC2ED, Cmd: 0xBC
Pos: 0xC2F0, Cmd: 0x74
Pos: 0xC2F1, Cmd: 0xBC
Pos: 0xC2F4, Cmd: 0x70
Pos: 0xC2F5, Cmd: 0xBC
Pos: 0xC2F8, Cmd: 0x61
Pos: 0xC2FB, Cmd: 0xBC
Pos: 0xC2FE, Cmd: 0x74
Pos: 0xC2FF, Cmd: 0xBC
Pos: 0xC302, Cmd: 0x74
Pos: 0xC303, Cmd: 0xBC
Pos: 0xC306, Cmd: 0x75
Pos: 0xC307, Cmd: 0xBC
Pos: 0xC30A, Cmd: 0x71
Pos: 0xC30B, Cmd: 0xBC
Pos: 0xC30E, Cmd: 0x61
Pos: 0xC311, Cmd: 0xBC
Pos: 0xC314, Cmd: 0x74
Pos: 0xC315, Cmd: 0xBC
Pos: 0xC318, Cmd: 0x75
Pos: 0xC319, Cmd: 0xBC
Pos: 0xC31C, Cmd: 0x74
Pos: 0xC31D, Cmd: 0xBC
Pos: 0xC320, Cmd: 0x71
Pos: 0xC321, Cmd: 0xBC
Pos: 0xC324, Cmd: 0x61
Pos: 0xC327, Cmd: 0xBC
Pos: 0xC32A, Cmd: 0x74
Pos: 0xC32B, Cmd: 0xBC
Pos: 0xC32E, Cmd: 0x73
Pos: 0xC32F, Cmd: 0xBC
Pos: 0xC332, Cmd: 0x74
Pos: 0xC333, Cmd: 0xBC
Pos: 0xC336, Cmd: 0x71
Pos: 0xC337, Cmd: 0xBC
Pos: 0xC33A, Cmd: 0x61
Pos: 0xC33D, Cmd: 0xBC
Pos: 0xC340, Cmd: 0x74
Pos: 0xC341, Cmd: 0xBC
Pos: 0xC344, Cmd: 0x74
Pos: 0xC345, Cmd: 0xBC
Pos: 0xC348, Cmd: 0x75
Pos: 0xC349, Cmd: 0xBC
Pos: 0xC34C, Cmd: 0x71
Pos: 0xC34D, Cmd: 0xBC
Pos: 0xC350, Cmd: 0x61
Pos: 0xC353, Cmd: 0xBC
Pos: 0xC356, Cmd: 0x74
Pos: 0xC357, Cmd: 0xBC
Pos: 0xC35A, Cmd: 0x73
Pos: 0xC35B, Cmd: 0xBC
Pos: 0xC35E, Cmd: 0x74
Pos: 0xC35F, Cmd: 0xBC
Pos: 0xC362, Cmd: 0x70
Pos: 0xC363, Cmd: 0xBC
Pos: 0xC366, Cmd: 0x61
Pos: 0xC369, Cmd: 0xBC
Pos: 0xC36C, Cmd: 0x75
Pos: 0xC36D, Cmd: 0xBC
Pos: 0xC370, Cmd: 0x76
Pos: 0xC371, Cmd: 0xBC
Pos: 0xC374, Cmd: 0xBC
Pos: 0xC377, Cmd: 0x74
Pos: 0xC378, Cmd: 0xBC
Pos: 0xC37B, Cmd: 0x74
Pos: 0xC37C, Cmd: 0xBC
Pos: 0xC37F, Cmd: 0x71
Pos: 0xC380, Cmd: 0xBC
Pos: 0xC383, Cmd: 0x61
Pos: 0xC386, Cmd: 0xBC
Pos: 0xC389, Cmd: 0x74
Pos: 0xC38A, Cmd: 0xBC
Pos: 0xC38D, Cmd: 0x74
Pos: 0xC38E, Cmd: 0xBC
Pos: 0xC391, Cmd: 0x73
Pos: 0xC392, Cmd: 0xBC
Pos: 0xC395, Cmd: 0x71
Pos: 0xC396, Cmd: 0xBC
Pos: 0xC399, Cmd: 0x61
Pos: 0xC39C, Cmd: 0xBC
Pos: 0xC39F, Cmd: 0x75
Pos: 0xC3A0, Cmd: 0xBC
Pos: 0xC3A3, Cmd: 0x74
Pos: 0xC3A4, Cmd: 0xBC
Pos: 0xC3A7, Cmd: 0x75
Pos: 0xC3A8, Cmd: 0xBC
Pos: 0xC3AB, Cmd: 0x71
Pos: 0xC3AC, Cmd: 0xBC
Pos: 0xC3AF, Cmd: 0x61
Pos: 0xC3B2, Cmd: 0xBC
Pos: 0xC3B5, Cmd: 0x74
Pos: 0xC3B6, Cmd: 0xBC
Pos: 0xC3B9, Cmd: 0x74
Pos: 0xC3BA, Cmd: 0xBC
Pos: 0xC3BD, Cmd: 0x74
Pos: 0xC3BE, Cmd: 0xBC
Pos: 0xC3C1, Cmd: 0x70
Pos: 0xC3C2, Cmd: 0xBC
Pos: 0xC3C5, Cmd: 0x61
Pos: 0xC3C8, Cmd: 0xBC
Pos: 0xC3CB, Cmd: 0x74
Pos: 0xC3CC, Cmd: 0xBC
Pos: 0xC3CF, Cmd: 0x75
Pos: 0xC3D0, Cmd: 0xBC
Pos: 0xC3D3, Cmd: 0x74
Pos: 0xC3D4, Cmd: 0xBC
Pos: 0xC3D7, Cmd: 0x71
Pos: 0xC3D8, Cmd: 0xBC
Pos: 0xC3DB, Cmd: 0x61
Pos: 0xC3DE, Cmd: 0xBC
Pos: 0xC3E1, Cmd: 0x74
Pos: 0xC3E2, Cmd: 0xBC
Pos: 0xC3E5, Cmd: 0x74
Pos: 0xC3E6, Cmd: 0xBC
Pos: 0xC3E9, Cmd: 0x74
Pos: 0xC3EA, Cmd: 0xBC
Pos: 0xC3ED, Cmd: 0x70
Pos: 0xC3EE, Cmd: 0xBC
Pos: 0xC3F1, Cmd: 0x61
Pos: 0xC3F4, Cmd: 0xBC
Pos: 0xC3F7, Cmd: 0x75
Pos: 0xC3F8, Cmd: 0xBC
Pos: 0xC3FB, Cmd: 0x74
Pos: 0xC3FC, Cmd: 0xBC
Pos: 0xC3FF, Cmd: 0x75
Pos: 0xC400, Cmd: 0xBC
Pos: 0xC403, Cmd: 0x71
Pos: 0xC404, Cmd: 0xBC
Pos: 0xC407, Cmd: 0x61
Pos: 0xC40A, Cmd: 0xBC
Pos: 0xC40D, Cmd: 0x73
Pos: 0xC40E, Cmd: 0xBC
Pos: 0xC411, Cmd: 0x74
Pos: 0xC412, Cmd: 0xBC
Pos: 0xC415, Cmd: 0x74
Pos: 0xC416, Cmd: 0xBC
Pos: 0xC419, Cmd: 0x70
Pos: 0xC41A, Cmd: 0xBC
Pos: 0xC41D, Cmd: 0x61
Pos: 0xC420, Cmd: 0xBC
Pos: 0xC423, Cmd: 0x74
Pos: 0xC424, Cmd: 0xBC
Pos: 0xC427, Cmd: 0x77
Pos: 0xC428, Cmd: 0xBC
Pos: 0xC42B, Cmd: 0xBC
Pos: 0xC42E, Cmd: 0x73
Pos: 0xC42F, Cmd: 0xBC
Pos: 0xC432, Cmd: 0x75
Pos: 0xC433, Cmd: 0xBC
Pos: 0xC436, Cmd: 0x71
Pos: 0xC437, Cmd: 0xBC
Pos: 0xC43A, Cmd: 0x61
Pos: 0xC43D, Cmd: 0xBC
Pos: 0xC440, Cmd: 0x74
Pos: 0xC441, Cmd: 0xBC
Pos: 0xC444, Cmd: 0x74
Pos: 0xC445, Cmd: 0xBC
Pos: 0xC448, Cmd: 0x74
Pos: 0xC449, Cmd: 0xBC
Pos: 0xC44C, Cmd: 0x70
Pos: 0xC44D, Cmd: 0xBC
Pos: 0xC450, Cmd: 0x61
Pos: 0xC453, Cmd: 0xBC
Pos: 0xC456, Cmd: 0x74
Pos: 0xC457, Cmd: 0xBC
Pos: 0xC45A, Cmd: 0x74
Pos: 0xC45B, Cmd: 0xBC
Pos: 0xC45E, Cmd: 0x75
Pos: 0xC45F, Cmd: 0xBC
Pos: 0xC462, Cmd: 0x71
Pos: 0xC463, Cmd: 0xBC
Pos: 0xC466, Cmd: 0x61
Pos: 0xC469, Cmd: 0xBC
Pos: 0xC46C, Cmd: 0x74
Pos: 0xC46D, Cmd: 0xBC
Pos: 0xC470, Cmd: 0x73
Pos: 0xC471, Cmd: 0xBC
Pos: 0xC474, Cmd: 0x74
Pos: 0xC475, Cmd: 0xBC
Pos: 0xC478, Cmd: 0x70
Pos: 0xC479, Cmd: 0xBC
Pos: 0xC47C, Cmd: 0x61
Pos: 0xC47F, Cmd: 0xBC
Pos: 0xC482, Cmd: 0x75
Pos: 0xC483, Cmd: 0xBC
Pos: 0xC486, Cmd: 0x74
Pos: 0xC487, Cmd: 0xBC
Pos: 0xC48A, Cmd: 0x74
Pos: 0xC48B, Cmd: 0xBC
Pos: 0xC48E, Cmd: 0x71
Pos: 0xC48F, Cmd: 0xBC
Pos: 0xC492, Cmd: 0x61
Pos: 0xC495, Cmd: 0xBC
Pos: 0xC498, Cmd: 0x74
Pos: 0xC499, Cmd: 0xBC
Pos: 0xC49C, Cmd: 0x74
Pos: 0xC49D, Cmd: 0xBC
Pos: 0xC4A0, Cmd: 0x75
Pos: 0xC4A1, Cmd: 0xBC
Pos: 0xC4A4, Cmd: 0x71
Pos: 0xC4A5, Cmd: 0xBC
Pos: 0xC4A8, Cmd: 0x61
Pos: 0xC4AB, Cmd: 0xBC
Pos: 0xC4AE, Cmd: 0x74
Pos: 0xC4AF, Cmd: 0xBC
Pos: 0xC4B2, Cmd: 0x73
Pos: 0xC4B3, Cmd: 0xBC
Pos: 0xC4B6, Cmd: 0x74
Pos: 0xC4B7, Cmd: 0xBC
Pos: 0xC4BA, Cmd: 0x70
Pos: 0xC4BB, Cmd: 0xBC
Pos: 0xC4BE, Cmd: 0x61
Pos: 0xC4C1, Cmd: 0xBC
Pos: 0xC4C4, Cmd: 0x75
Pos: 0xC4C5, Cmd: 0xBC
Pos: 0xC4C8, Cmd: 0x77
Pos: 0xC4C9, Cmd: 0xBC
Pos: 0xC4CC, Cmd: 0xBC
Pos: 0xC4CF, Cmd: 0x73
Pos: 0xC4D0, Cmd: 0xBC
Pos: 0xC4D3, Cmd: 0x75
Pos: 0xC4D4, Cmd: 0xBC
Pos: 0xC4D7, Cmd: 0xBC
Pos: 0xC4DA, Cmd: 0xBC
Pos: 0xC4DD, Cmd: 0x74
Pos: 0xC4DE, Cmd: 0xBC
Pos: 0xC4E1, Cmd: 0x71
Pos: 0xC4E2, Cmd: 0xBC
Pos: 0xC4E5, Cmd: 0x61
Pos: 0xC4E8, Cmd: 0xBC
Pos: 0xC4EB, Cmd: 0x74
Pos: 0xC4EC, Cmd: 0xBC
Pos: 0xC4EF, Cmd: 0x74
Pos: 0xC4F0, Cmd: 0xBC
Pos: 0xC4F3, Cmd: 0x74
Pos: 0xC4F4, Cmd: 0xBC
Pos: 0xC4F7, Cmd: 0x70
Pos: 0xC4F8, Cmd: 0xBC
Pos: 0xC4FB, Cmd: 0x61
Pos: 0xC4FE, Cmd: 0xBC
Pos: 0xC501, Cmd: 0x75
Pos: 0xC502, Cmd: 0xBC
Pos: 0xC505, Cmd: 0x74
Pos: 0xC506, Cmd: 0xBC
Pos: 0xC509, Cmd: 0x75
Pos: 0xC50A, Cmd: 0xBC
Pos: 0xC50D, Cmd: 0x71
Pos: 0xC50E, Cmd: 0xBC
Pos: 0xC511, Cmd: 0x61
Pos: 0xC514, Cmd: 0xBC
Pos: 0xC517, Cmd: 0x74
Pos: 0xC518, Cmd: 0xBC
Pos: 0xC51B, Cmd: 0x74
Pos: 0xC51C, Cmd: 0xBC
Pos: 0xC51F, Cmd: 0x74
Pos: 0xC520, Cmd: 0xBC
Pos: 0xC523, Cmd: 0x70
Pos: 0xC524, Cmd: 0xBC
Pos: 0xC527, Cmd: 0x61
Pos: 0xC52A, Cmd: 0xBC
Pos: 0xC52D, Cmd: 0x74
Pos: 0xC52E, Cmd: 0xBC
Pos: 0xC531, Cmd: 0x75
Pos: 0xC532, Cmd: 0xBC
Pos: 0xC535, Cmd: 0x74
Pos: 0xC536, Cmd: 0xBC
Pos: 0xC539, Cmd: 0x71
Pos: 0xC53A, Cmd: 0xBC
Pos: 0xC53D, Cmd: 0x61
Pos: 0xC540, Cmd: 0xBC
Pos: 0xC543, Cmd: 0x74
Pos: 0xC544, Cmd: 0xBC
Pos: 0xC547, Cmd: 0x74
Pos: 0xC548, Cmd: 0xBC
Pos: 0xC54B, Cmd: 0x74
Pos: 0xC54C, Cmd: 0xBC
Pos: 0xC54F, Cmd: 0x70
Pos: 0xC550, Cmd: 0xBC
Pos: 0xC553, Cmd: 0x61
Pos: 0xC556, Cmd: 0xBC
Pos: 0xC559, Cmd: 0x75
Pos: 0xC55A, Cmd: 0xBC
Pos: 0xC55D, Cmd: 0x74
Pos: 0xC55E, Cmd: 0xBC
Pos: 0xC561, Cmd: 0x75
Pos: 0xC562, Cmd: 0xBC
Pos: 0xC565, Cmd: 0x71
Pos: 0xC566, Cmd: 0xBC
Pos: 0xC569, Cmd: 0x61
Pos: 0xC56C, Cmd: 0xBC
Pos: 0xC56F, Cmd: 0x73
Pos: 0xC570, Cmd: 0xBC
Pos: 0xC573, Cmd: 0x74
Pos: 0xC574, Cmd: 0xBC
Pos: 0xC577, Cmd: 0x74
Pos: 0xC578, Cmd: 0xBC
Pos: 0xC57B, Cmd: 0x70
Pos: 0xC57C, Cmd: 0xBC
Pos: 0xC57F, Cmd: 0x61
Pos: 0xC582, Cmd: 0xBC
Pos: 0xC585, Cmd: 0x74
Pos: 0xC586, Cmd: 0xBC
Pos: 0xC589, Cmd: 0x77
Pos: 0xC58A, Cmd: 0xBC
Pos: 0xC58D, Cmd: 0xBC
Pos: 0xC590, Cmd: 0x74
Pos: 0xC591, Cmd: 0xBC
Pos: 0xC594, Cmd: 0x74
Pos: 0xC595, Cmd: 0xBC
Pos: 0xC598, Cmd: 0x71
Pos: 0xC599, Cmd: 0xBC
Pos: 0xC59C, Cmd: 0x61
Pos: 0xC59F, Cmd: 0xBC
Pos: 0xC5A2, Cmd: 0x74
Pos: 0xC5A3, Cmd: 0xBC
Pos: 0xC5A6, Cmd: 0x74
Pos: 0xC5A7, Cmd: 0xBC
Pos: 0xC5AA, Cmd: 0x74
Pos: 0xC5AB, Cmd: 0xBC
Pos: 0xC5AE, Cmd: 0x70
Pos: 0xC5AF, Cmd: 0xBC
Pos: 0xC5B2, Cmd: 0x61
Pos: 0xC5B5, Cmd: 0xBC
Pos: 0xC5B8, Cmd: 0x74
Pos: 0xC5B9, Cmd: 0xBC
Pos: 0xC5BC, Cmd: 0x75
Pos: 0xC5BD, Cmd: 0xBC
Pos: 0xC5C0, Cmd: 0x74
Pos: 0xC5C1, Cmd: 0xBC
Pos: 0xC5C4, Cmd: 0x71
Pos: 0xC5C5, Cmd: 0xBC
Pos: 0xC5C8, Cmd: 0x61
Pos: 0xC5CB, Cmd: 0xBC
Pos: 0xC5CE, Cmd: 0x74
Pos: 0xC5CF, Cmd: 0xBC
Pos: 0xC5D2, Cmd: 0x74
Pos: 0xC5D3, Cmd: 0xBC
Pos: 0xC5D6, Cmd: 0x73
Pos: 0xC5D7, Cmd: 0xBC
Pos: 0xC5DA, Cmd: 0x71
Pos: 0xC5DB, Cmd: 0xBC
Pos: 0xC5DE, Cmd: 0x61
Pos: 0xC5E1, Cmd: 0xBC
Pos: 0xC5E4, Cmd: 0x75
Pos: 0xC5E5, Cmd: 0xBC
Pos: 0xC5E8, Cmd: 0x74
Pos: 0xC5E9, Cmd: 0xBC
Pos: 0xC5EC, Cmd: 0x74
Pos: 0xC5ED, Cmd: 0xBC
Pos: 0xC5F0, Cmd: 0x71
Pos: 0xC5F1, Cmd: 0xBC
Pos: 0xC5F4, Cmd: 0x61
Pos: 0xC5F7, Cmd: 0xBC
Pos: 0xC5FA, Cmd: 0x74
Pos: 0xC5FB, Cmd: 0xBC
Pos: 0xC5FE, Cmd: 0x75
Pos: 0xC5FF, Cmd: 0xBC
Pos: 0xC602, Cmd: 0x74
Pos: 0xC603, Cmd: 0xBC
Pos: 0xC606, Cmd: 0x71
Pos: 0xC607, Cmd: 0xBC
Pos: 0xC60A, Cmd: 0x61
Pos: 0xC60D, Cmd: 0xBC
Pos: 0xC610, Cmd: 0x74
Pos: 0xC611, Cmd: 0xBC
Pos: 0xC614, Cmd: 0x73
Pos: 0xC615, Cmd: 0xBC
Pos: 0xC618, Cmd: 0x74
Pos: 0xC619, Cmd: 0xBC
Pos: 0xC61C, Cmd: 0x71
Pos: 0xC61D, Cmd: 0xBC
Pos: 0xC620, Cmd: 0x61
Pos: 0xC623, Cmd: 0xBC
Pos: 0xC626, Cmd: 0x75
Pos: 0xC627, Cmd: 0xBC
Pos: 0xC62A, Cmd: 0x76
Pos: 0xC62B, Cmd: 0xBC
Pos: 0xC62E, Cmd: 0xBC
Pos: 0xC631, Cmd: 0x74
Pos: 0xC632, Cmd: 0xBC
Pos: 0xC635, Cmd: 0x74
Pos: 0xC636, Cmd: 0xBC
Pos: 0xC639, Cmd: 0x71
Pos: 0xC63A, Cmd: 0xBC
Pos: 0xC63D, Cmd: 0x61
Pos: 0xC640, Cmd: 0xBC
Pos: 0xC643, Cmd: 0x74
Pos: 0xC644, Cmd: 0xBC
Pos: 0xC647, Cmd: 0x74
Pos: 0xC648, Cmd: 0xBC
Pos: 0xC64B, Cmd: 0x73
Pos: 0xC64C, Cmd: 0xBC
Pos: 0xC64F, Cmd: 0x70
Pos: 0xC650, Cmd: 0xBC
Pos: 0xC653, Cmd: 0x61
Pos: 0xC656, Cmd: 0xBC
Pos: 0xC659, Cmd: 0x74
Pos: 0xC65A, Cmd: 0xBC
Pos: 0xC65D, Cmd: 0x75
Pos: 0xC65E, Cmd: 0xBC
Pos: 0xC661, Cmd: 0x74
Pos: 0xC662, Cmd: 0xBC
Pos: 0xC665, Cmd: 0x71
Pos: 0xC666, Cmd: 0xBC
Pos: 0xC669, Cmd: 0x61
Pos: 0xC66C, Cmd: 0xBC
Pos: 0xC66F, Cmd: 0x74
Pos: 0xC670, Cmd: 0xBC
Pos: 0xC673, Cmd: 0x74
Pos: 0xC674, Cmd: 0xBC
Pos: 0xC677, Cmd: 0x73
Pos: 0xC678, Cmd: 0xBC
Pos: 0xC67B, Cmd: 0x71
Pos: 0xC67C, Cmd: 0xBC
Pos: 0xC67F, Cmd: 0x61
Pos: 0xC682, Cmd: 0xBC
Pos: 0xC685, Cmd: 0x75
Pos: 0xC686, Cmd: 0xBC
Pos: 0xC689, Cmd: 0x74
Pos: 0xC68A, Cmd: 0xBC
Pos: 0xC68D, Cmd: 0x75
Pos: 0xC68E, Cmd: 0xBC
Pos: 0xC691, Cmd: 0x71
Pos: 0xC692, Cmd: 0xBC
Pos: 0xC695, Cmd: 0x61
Pos: 0xC698, Cmd: 0xBC
Pos: 0xC69B, Cmd: 0x74
Pos: 0xC69C, Cmd: 0xBC
Pos: 0xC69F, Cmd: 0x73
Pos: 0xC6A0, Cmd: 0xBC
Pos: 0xC6A3, Cmd: 0x74
Pos: 0xC6A4, Cmd: 0xBC
Pos: 0xC6A7, Cmd: 0x71
Pos: 0xC6A8, Cmd: 0xBC
Pos: 0xC6AB, Cmd: 0x61
Pos: 0xC6AE, Cmd: 0xBC
Pos: 0xC6B1, Cmd: 0x74
Pos: 0xC6B2, Cmd: 0xBC
Pos: 0xC6B5, Cmd: 0x75
Pos: 0xC6B6, Cmd: 0xBC
Pos: 0xC6B9, Cmd: 0x75
Pos: 0xC6BA, Cmd: 0xBC
Pos: 0xC6BD, Cmd: 0x70
Pos: 0xC6BE, Cmd: 0xBC
Pos: 0xC6C1, Cmd: 0x61
Pos: 0xC6C4, Cmd: 0xBC
Pos: 0xC6C7, Cmd: 0x74
Pos: 0xC6C8, Cmd: 0xBC
Pos: 0xC6CB, Cmd: 0x74
Pos: 0xC6CC, Cmd: 0xBC
Pos: 0xC6CF, Cmd: 0x74
Pos: 0xC6D0, Cmd: 0xBC
Pos: 0xC6D3, Cmd: 0x70
Pos: 0xC6D4, Cmd: 0xBC
Pos: 0xC6D7, Cmd: 0x61
Pos: 0xC6DA, Cmd: 0xBC
Pos: 0xC6DD, Cmd: 0x74
Pos: 0xC6DE, Cmd: 0xBC
Pos: 0xC6E1, Cmd: 0x77
Pos: 0xC6E2, Cmd: 0xBC
Pos: 0xC6E5, Cmd: 0xBC
Pos: 0xC6E8, Cmd: 0x73
Pos: 0xC6E9, Cmd: 0xBC
Pos: 0xC6EC, Cmd: 0x75
Pos: 0xC6ED, Cmd: 0xBC
Pos: 0xC6F0, Cmd: 0x71
Pos: 0xC6F1, Cmd: 0xBC
Pos: 0xC6F4, Cmd: 0x61
Pos: 0xC6F7, Cmd: 0xBC
Pos: 0xC6FA, Cmd: 0x74
Pos: 0xC6FB, Cmd: 0xBC
Pos: 0xC6FE, Cmd: 0x73
Pos: 0xC6FF, Cmd: 0xBC
Pos: 0xC702, Cmd: 0x74
Pos: 0xC703, Cmd: 0xBC
Pos: 0xC706, Cmd: 0x71
Pos: 0xC707, Cmd: 0xBC
Pos: 0xC70A, Cmd: 0x61
Pos: 0xC70D, Cmd: 0xBC
Pos: 0xC710, Cmd: 0x75
Pos: 0xC711, Cmd: 0xBC
Pos: 0xC714, Cmd: 0x74
Pos: 0xC715, Cmd: 0xBC
Pos: 0xC718, Cmd: 0x75
Pos: 0xC719, Cmd: 0xBC
Pos: 0xC71C, Cmd: 0x71
Pos: 0xC71D, Cmd: 0xBC
Pos: 0xC720, Cmd: 0x61
Pos: 0xC723, Cmd: 0xBC
Pos: 0xC726, Cmd: 0x74
Pos: 0xC727, Cmd: 0xBC
Pos: 0xC72A, Cmd: 0x73
Pos: 0xC72B, Cmd: 0xBC
Pos: 0xC72E, Cmd: 0x74
Pos: 0xC72F, Cmd: 0xBC
Pos: 0xC732, Cmd: 0x70
Pos: 0xC733, Cmd: 0xBC
Pos: 0xC736, Cmd: 0x61
Pos: 0xC739, Cmd: 0xBC
Pos: 0xC73C, Cmd: 0x74
Pos: 0xC73D, Cmd: 0xBC
Pos: 0xC740, Cmd: 0x75
Pos: 0xC741, Cmd: 0xBC
Pos: 0xC744, Cmd: 0x74
Pos: 0xC745, Cmd: 0xBC
Pos: 0xC748, Cmd: 0x71
Pos: 0xC749, Cmd: 0xBC
Pos: 0xC74C, Cmd: 0x61
Pos: 0xC74F, Cmd: 0xBC
Pos: 0xC752, Cmd: 0x74
Pos: 0xC753, Cmd: 0xBC
Pos: 0xC756, Cmd: 0x74
Pos: 0xC757, Cmd: 0xBC
Pos: 0xC75A, Cmd: 0x74
Pos: 0xC75B, Cmd: 0xBC
Pos: 0xC75E, Cmd: 0x70
Pos: 0xC75F, Cmd: 0xBC
Pos: 0xC762, Cmd: 0x61
Pos: 0xC765, Cmd: 0xBC
Pos: 0xC768, Cmd: 0x74
Pos: 0xC769, Cmd: 0xBC
Pos: 0xC76C, Cmd: 0x74
Pos: 0xC76D, Cmd: 0xBC
Pos: 0xC770, Cmd: 0x75
Pos: 0xC771, Cmd: 0xBC
Pos: 0xC774, Cmd: 0x71
Pos: 0xC775, Cmd: 0xBC
Pos: 0xC778, Cmd: 0x61
Pos: 0xC77B, Cmd: 0xBC
Pos: 0xC77E, Cmd: 0x74
Pos: 0xC77F, Cmd: 0xBC
Pos: 0xC782, Cmd: 0xBC
Pos: 0xC785, Cmd: 0x73
Pos: 0xC786, Cmd: 0xBC
Pos: 0xC789, Cmd: 0x75
Pos: 0xC78A, Cmd: 0xBC
Pos: 0xC78D, Cmd: 0x74
Pos: 0xC78E, Cmd: 0xBC
Pos: 0xC791, Cmd: 0xBC
Pos: 0xC794, Cmd: 0x70
Pos: 0xC795, Cmd: 0xBC
Pos: 0xC798, Cmd: 0x73
Pos: 0xC799, Cmd: 0xBC
Pos: 0xC79C, Cmd: 0x71
Pos: 0xC79D, Cmd: 0xBC
Pos: 0xC7A0, Cmd: 0x61
Pos: 0xC7A3, Cmd: 0xBC
Pos: 0xC7A6, Cmd: 0x74
Pos: 0xC7A7, Cmd: 0xBC
Pos: 0xC7AA, Cmd: 0x74
Pos: 0xC7AB, Cmd: 0xBC
Pos: 0xC7AE, Cmd: 0x74
Pos: 0xC7AF, Cmd: 0xBC
Pos: 0xC7B2, Cmd: 0x70
Pos: 0xC7B3, Cmd: 0xBC
Pos: 0xC7B6, Cmd: 0x61
Pos: 0xC7B9, Cmd: 0xBC
Pos: 0xC7BC, Cmd: 0x74
Pos: 0xC7BD, Cmd: 0xBC
Pos: 0xC7C0, Cmd: 0x75
Pos: 0xC7C1, Cmd: 0xBC
Pos: 0xC7C4, Cmd: 0x74
Pos: 0xC7C5, Cmd: 0xBC
Pos: 0xC7C8, Cmd: 0x71
Pos: 0xC7C9, Cmd: 0xBC
Pos: 0xC7CC, Cmd: 0x61
Pos: 0xC7CF, Cmd: 0xBC
Pos: 0xC7D2, Cmd: 0x74
Pos: 0xC7D3, Cmd: 0xBC
Pos: 0xC7D6, Cmd: 0x74
Pos: 0xC7D7, Cmd: 0xBC
Pos: 0xC7DA, Cmd: 0x73
Pos: 0xC7DB, Cmd: 0xBC
Pos: 0xC7DE, Cmd: 0x71
Pos: 0xC7DF, Cmd: 0xBC
Pos: 0xC7E2, Cmd: 0x61
Pos: 0xC7E5, Cmd: 0xBC
Pos: 0xC7E8, Cmd: 0x75
Pos: 0xC7E9, Cmd: 0xBC
Pos: 0xC7EC, Cmd: 0x74
Pos: 0xC7ED, Cmd: 0xBC
Pos: 0xC7F0, Cmd: 0x75
Pos: 0xC7F1, Cmd: 0xBC
Pos: 0xC7F4, Cmd: 0x71
Pos: 0xC7F5, Cmd: 0xBC
Pos: 0xC7F8, Cmd: 0x61
Pos: 0xC7FB, Cmd: 0xBC
Pos: 0xC7FE, Cmd: 0x74
Pos: 0xC7FF, Cmd: 0xBC
Pos: 0xC802, Cmd: 0x74
Pos: 0xC803, Cmd: 0xBC
Pos: 0xC806, Cmd: 0x74
Pos: 0xC807, Cmd: 0xBC
Pos: 0xC80A, Cmd: 0x70
Pos: 0xC80B, Cmd: 0xBC
Pos: 0xC80E, Cmd: 0x61
Pos: 0xC811, Cmd: 0xBC
Pos: 0xC814, Cmd: 0x74
Pos: 0xC815, Cmd: 0xBC
Pos: 0xC818, Cmd: 0x75
Pos: 0xC819, Cmd: 0xBC
Pos: 0xC81C, Cmd: 0x74
Pos: 0xC81D, Cmd: 0xBC
Pos: 0xC820, Cmd: 0x71
Pos: 0xC821, Cmd: 0xBC
Pos: 0xC824, Cmd: 0x61
Pos: 0xC827, Cmd: 0xBC
Pos: 0xC82A, Cmd: 0x74
Pos: 0xC82B, Cmd: 0xBC
Pos: 0xC82E, Cmd: 0x74
Pos: 0xC82F, Cmd: 0xBC
Pos: 0xC832, Cmd: 0x73
Pos: 0xC833, Cmd: 0xBC
Pos: 0xC836, Cmd: 0x71
Pos: 0xC837, Cmd: 0xBC
Pos: 0xC83A, Cmd: 0x61
Pos: 0xC83D, Cmd: 0xBC
Pos: 0xC840, Cmd: 0x75
Pos: 0xC841, Cmd: 0xBC
Pos: 0xC844, Cmd: 0x74
Pos: 0xC845, Cmd: 0xBC
Pos: 0xC848, Cmd: 0x75
Pos: 0xC849, Cmd: 0xBC
Pos: 0xC84C, Cmd: 0x71
Pos: 0xC84D, Cmd: 0xBC
Pos: 0xC850, Cmd: 0x61
Pos: 0xC853, Cmd: 0xBC
Pos: 0xC856, Cmd: 0x73
Pos: 0xC857, Cmd: 0xBC
Pos: 0xC85A, Cmd: 0x74
Pos: 0xC85B, Cmd: 0xBC
Pos: 0xC85E, Cmd: 0x74
Pos: 0xC85F, Cmd: 0xBC
Pos: 0xC862, Cmd: 0x70
Pos: 0xC863, Cmd: 0xBC
Pos: 0xC866, Cmd: 0x61
Pos: 0xC869, Cmd: 0xBC
Pos: 0xC86C, Cmd: 0x74
Pos: 0xC86D, Cmd: 0xBC
Pos: 0xC870, Cmd: 0x75
Pos: 0xC871, Cmd: 0xBC
Pos: 0xC874, Cmd: 0x74
Pos: 0xC875, Cmd: 0xBC
Pos: 0xC878, Cmd: 0x71
Pos: 0xC879, Cmd: 0xBC
